extractNo,varType,mean,count,std,ci95
5,0D,-0.0336099724708845,1000,0.1366500009890192,"[-0.04207962728051992, -0.02514031766124908]"
5,1D,0.019047809828311963,1000,0.11236687124053824,"[0.012083238993639335, 0.026012380662984592]"
6,0D,-0.026810744195960468,1000,0.1294738891187584,"[-0.03483561898381367, -0.018785869408107267]"
6,1D,0.02119405174758693,1000,0.1076274117758729,"[0.014523235653927442, 0.027864867841246414]"
7,0D,-0.029374306859602326,1000,0.12359831647273802,"[-0.03703500988191908, -0.021713603837285572]"
7,1D,0.016665578383640387,1000,0.10206996847217327,"[0.010339216194596958, 0.022991940572683816]"
8,0D,-0.028354166824846528,1000,0.11723924335061313,"[-0.035620730411643216, -0.02108760323804984]"
8,1D,0.015486132538028155,1000,0.09656570786718796,"[0.009500927955783767, 0.021471337120272542]"
9,0D,-0.023868500165885764,1000,0.11366183720944907,"[-0.030913333822860028, -0.0168236665089115]"
9,1D,0.016962476826077048,1000,0.09335353420335533,"[0.011176364830179957, 0.022748588821974138]"
10,0D,-0.02737706866928534,1000,0.11002949231311042,"[-0.034196767257113125, -0.020557370081457558]"
10,1D,0.012694387850176417,1000,0.08959752479966687,"[0.007141075729001187, 0.018247699971351648]"
11,0D,-0.02096612206059026,1000,0.10569086578524793,"[-0.02751690979021852, -0.014415334330961996]"
11,1D,0.015604251486349233,1000,0.08562972192380788,"[0.010296866335301904, 0.020911636637396563]"
12,0D,-0.015616301858375186,1000,0.10207540068537203,"[-0.02194300073948091, -0.00928960297726946]"
12,1D,0.018551616471860637,1000,0.08217112517463077,"[0.013458597368228204, 0.02364463557549307]"
13,0D,-0.008457297476296801,1000,0.0956524579036549,"[-0.014385898239367716, -0.0025286967132258868]"
13,1D,0.022637969614789904,1000,0.07709068260255203,"[0.017859839604126748, 0.02741609962545306]"
14,0D,0.0014123476958254647,1000,0.09303789671213698,"[-0.0043542008856826755, 0.007178896277333605]"
14,1D,0.02975030551053226,1000,0.07510900177288847,"[0.025095001350206793, 0.03440560967085773]"
15,0D,0.0005175686749137391,1000,0.09131120092721078,"[-0.005141958193065452, 0.00617709554289293]"
15,1D,0.02764548010992778,1000,0.07336818899152409,"[0.023098072643635576, 0.03219288757621998]"
16,0D,0.0009125397451092436,1000,0.0905909093965056,"[-0.004702342991269342, 0.006527422481487829]"
16,1D,0.02695775679092329,1000,0.07290641294132823,"[0.02243897050074678, 0.0314765430810998]"
17,0D,0.004606798760673277,1000,0.08601626118587942,"[-0.0007245443420492966, 0.009938141863395849]"
17,1D,0.0287050563652646,1000,0.0693554209139411,"[0.024406362841177077, 0.03300374988935212]"
18,0D,0.008951142566866254,1000,0.08073522931774502,"[0.00394712121048876, 0.013955163923243748]"
18,1D,0.03076064792227294,1000,0.0654308685778315,"[0.02670520067208678, 0.0348160951724591]"
19,0D,0.013605235912374669,1000,0.07472646732360158,"[0.008973641482856407, 0.018236830341892933]"
19,1D,0.03373956271359797,1000,0.06022541140598361,"[0.030006753041551572, 0.037472372385644374]"
20,0D,0.018271733527038442,1000,0.06651630164667571,"[0.014149010438246089, 0.022394456615830796]"
20,1D,0.03601660252440831,1000,0.05513981862610248,"[0.03259900115851793, 0.03943420389029869]"
21,0D,0.021657557938602717,1000,0.05962863378726456,"[0.017961736926578886, 0.02535337895062655]"
21,1D,0.037613766155629384,1000,0.050444343686885676,"[0.034487193341620655, 0.040740338969638114]"
22,0D,0.023982059793378065,1000,0.05356848077440966,"[0.020661850956553394, 0.027302268630202735]"
22,1D,0.038347670330683266,1000,0.04663976433504844,"[0.03545690778797133, 0.0412384328733952]"
23,0D,0.025018450277167873,1000,0.04822152303860661,"[0.022029649314299973, 0.028007251240035773]"
23,1D,0.037846218228196976,1000,0.04279798059037797,"[0.03519357190894004, 0.04049886454745391]"
24,0D,0.0258016817717146,1000,0.043250907341606776,"[0.023120962761574437, 0.02848240078185476]"
24,1D,0.03759677437825433,1000,0.03964426287724882,"[0.035139597507983227, 0.040053951248525434]"
25,0D,0.025972823725863105,1000,0.03851757096859246,"[0.023585479943583676, 0.028360167508142534]"
25,1D,0.03717202720451737,1000,0.0360884063348631,"[0.034935244606098564, 0.03940880980293618]"
26,0D,0.025381449205845088,1000,0.034722201252190006,"[0.023229344875744337, 0.02753355353594584]"
26,1D,0.035983853453020215,1000,0.03328765216072097,"[0.033920663396789064, 0.038047043509251366]"
27,0D,0.02473622209325204,1000,0.03130182747464464,"[0.022796114726239974, 0.026676329460264107]"
27,1D,0.035102065881568646,1000,0.030623199924099485,"[0.03320402028591279, 0.037000111477224505]"
28,0D,0.022407907649206874,1000,0.027849341339322105,"[0.02068178758983913, 0.024134027708574618]"
28,1D,0.032479726698034936,1000,0.02819029285750261,"[0.030732474244631994, 0.034226979151437874]"
29,0D,0.020464374230354302,1000,0.02552745626721761,"[0.01888216609872925, 0.022046582361979355]"
29,1D,0.030015664935855276,1000,0.026065927575103065,"[0.028400082006793895, 0.03163124786491666]"
30,0D,0.01762384797729006,1000,0.023823573228443782,"[0.01614724761053847, 0.01910044834404165]"
30,1D,0.026411963902843536,1000,0.02467385389831238,"[0.02488266259417486, 0.027941265211512214]"
