extractNo,varType,mean,count,std,ci95
5,0D,1.1817579074371103,1000,0.42584461235862736,"[1.1553637849115612, 1.2081520299626594]"
5,1D,0.6377865268164732,1000,0.14969465941113336,"[0.6285083557013473, 0.647064697931599]"
6,0D,1.174359703146488,1000,0.40706324404979655,"[1.149129661888975, 1.1995897444040011]"
6,1D,0.6305753506955275,1000,0.12993182967615646,"[0.6225220924578652, 0.6386286089331898]"
7,0D,1.1584140345699332,1000,0.40225461415941655,"[1.1334820352808361, 1.1833460338590303]"
7,1D,0.6096824523591943,1000,0.11479015691191811,"[0.6025676847225225, 0.616797219995866]"
8,0D,1.1451676576539291,1000,0.40821895638341904,"[1.11986598460385, 1.1704693307040084]"
8,1D,0.5933132779358977,1000,0.10496742612182162,"[0.5868073294611577, 0.5998192264106378]"
9,0D,1.150995409671814,1000,0.39380104135296595,"[1.126587368253632, 1.175403451089996]"
9,1D,0.5781696443704356,1000,0.09940032082929263,"[0.5720087486565836, 0.5843305400842876]"
10,0D,1.130135858618934,1000,0.39880642388371806,"[1.1054175803773432, 1.154854136860525]"
10,1D,0.5625437665537774,1000,0.09920077010332964,"[0.5563952391220599, 0.5686922939854948]"
11,0D,1.071858641885842,1000,0.42293475124251745,"[1.0456448744208056, 1.0980724093508785]"
11,1D,0.5455313738742532,1000,0.10179379813909735,"[0.5392221288997937, 0.5518406188487127]"
12,0D,1.062078393621688,1000,0.41853632011031255,"[1.036137243742631, 1.088019543500745]"
12,1D,0.5355457684752365,1000,0.10465360677557986,"[0.5290592707250922, 0.5420322662253808]"
13,0D,1.007938233885376,1000,0.4110238247271298,"[0.9824627132942373, 1.0334137544765147]"
13,1D,0.5100607382503546,1000,0.1078264476650346,"[0.5033775857844761, 0.5167438907162331]"
14,0D,0.9879902497794223,1000,0.4073677951628075,"[0.9627413322483606, 1.0132391673104841]"
14,1D,0.5011282981003116,1000,0.11327416410871732,"[0.4941074926710608, 0.5081491035295623]"
15,0D,0.9566068867109836,1000,0.4077699959130981,"[0.9313330405191499, 0.9818807329028173]"
15,1D,0.48945089124452995,1000,0.11522624707916627,"[0.48230909445926157, 0.49659268802979833]"
16,0D,0.9313476930011775,1000,0.41236082777175465,"[0.9057893041027907, 0.9569060818995643]"
16,1D,0.47730352859705344,1000,0.1171625745271141,"[0.47004171699316927, 0.4845653402009376]"
17,0D,0.8941505528655656,1000,0.4089541335811919,"[0.8688033130606821, 0.919497792670449]"
17,1D,0.4614305781874956,1000,0.1162055814849813,"[0.4542280816268857, 0.4686330747481055]"
18,0D,0.8524892251424194,1000,0.39978688831859865,"[0.8277101770855599, 0.8772682731992789]"
18,1D,0.4460635837057805,1000,0.11292838285977146,"[0.4390642100203791, 0.45306295739118185]"
19,0D,0.8090960310344116,1000,0.3868369108367142,"[0.7851196308975689, 0.8330724311712544]"
19,1D,0.4289481660596144,1000,0.1061055281103081,"[0.42237167729280795, 0.43552465482642083]"
20,0D,0.7616901272208588,1000,0.3803527827271377,"[0.7381156175079611, 0.7852646369337566]"
20,1D,0.41043585731922366,1000,0.10106091212660154,"[0.4041720370904335, 0.41669967754801385]"
21,0D,0.7137940975263332,1000,0.3668235533623019,"[0.6910581381371178, 0.7365300569155485]"
21,1D,0.39246487559792476,1000,0.09721206499850814,"[0.3864396093856298, 0.3984901418102197]"
22,0D,0.6737379943112011,1000,0.3627246287046996,"[0.6512560889043445, 0.6962198997180576]"
22,1D,0.37821254675142285,1000,0.0931129394077146,"[0.37244134697545495, 0.38398374652739076]"
23,0D,0.6327025289480064,1000,0.35971206676811707,"[0.6104073440644636, 0.6549977138315491]"
23,1D,0.3604352162160879,1000,0.08817839935824313,"[0.35496986240104833, 0.3659005700311274]"
24,0D,0.5928313209251482,1000,0.3556603178580884,"[0.5707872660408363, 0.6148753758094602]"
24,1D,0.34327894037670614,1000,0.0827953295939423,"[0.3381472326823386, 0.3484106480710737]"
25,0D,0.5549969428410755,1000,0.3482081237490494,"[0.5334147797329885, 0.5765791059491625]"
25,1D,0.3275757201633084,1000,0.07813402162304772,"[0.32273292333018594, 0.3324185169964308]"
26,0D,0.5098690908369808,1000,0.33143143947219905,"[0.4893267573933413, 0.5304114242806204]"
26,1D,0.3095164481601748,1000,0.07153418472869494,"[0.305082713455779, 0.31395018286457066]"
27,0D,0.47463389533322015,1000,0.3168445656973696,"[0.45499566569294947, 0.4942721249734908]"
27,1D,0.29335199640107307,1000,0.06476134841293761,"[0.28933804644063227, 0.29736594636151387]"
28,0D,0.43020788008968475,1000,0.28962542526159596,"[0.41225671025210314, 0.44815904992726635]"
28,1D,0.27362954776118764,1000,0.05509003389487555,"[0.27021503208490744, 0.27704406343746785]"
29,0D,0.3966962060497518,1000,0.2634134097010387,"[0.3803696737683788, 0.4130227383311248]"
29,1D,0.2567218837064851,1000,0.045110638623865516,"[0.25392589735726395, 0.2595178700557062]"
30,0D,0.3586470043690535,1000,0.23814604977973347,"[0.34388655928076783, 0.37340744945733917]"
30,1D,0.23761726435982677,1000,0.03818489306693889,"[0.2352505401675174, 0.23998398855213615]"
