extractNo,varType,mean,count,std,ci95
5,0D,0.0033146028191133074,1000,0.026338607340452104,"[0.0016821190230971992, 0.004947086615129416]"
5,1D,0.042695753953268474,1000,0.02201451154751343,"[0.04133128039117055, 0.044060227515366396]"
6,0D,0.004032969078382898,1000,0.025489723503723517,"[0.0024530996476689005, 0.005612838509096896]"
6,1D,0.03873254863642243,1000,0.02126285555127108,"[0.037414663195639464, 0.04005043407720539]"
7,0D,0.003903371871552211,1000,0.023711660566257772,"[0.002433707923466431, 0.005373035819637991]"
7,1D,0.0360003070434323,1000,0.019339207824402384,"[0.03480165052401046, 0.03719896356285414]"
8,0D,0.004906247127923059,1000,0.021139270483671938,"[0.003596021568988717, 0.0062164726868574015]"
8,1D,0.0347618323788773,1000,0.018451352435862177,"[0.03361820570656402, 0.03590545905119057]"
9,0D,0.0050488235974764815,1000,0.02134201577909889,"[0.0037260317549408545, 0.006371615440012109]"
9,1D,0.03250519383563418,1000,0.01768305169363706,"[0.031409186936680114, 0.03360120073458825]"
10,0D,0.005574358306120031,1000,0.018655812230390156,"[0.004418059084450238, 0.006730657527789824]"
10,1D,0.03118708003916253,1000,0.017011539606209804,"[0.03013269389059151, 0.032241466187733554]"
11,0D,0.005349438260527021,1000,0.016768171254942208,"[0.004310136238643947, 0.006388740282410095]"
11,1D,0.02840616263865444,1000,0.015885628816267,"[0.02742156116383564, 0.02939076411347324]"
12,0D,0.005479368534076294,1000,0.015776004877507004,"[0.004501561621375677, 0.0064571754467769105]"
12,1D,0.027141101589219917,1000,0.015083250796779564,"[0.026206232019287408, 0.028075971159152426]"
13,0D,0.0049481776596791835,1000,0.01501167038928226,"[0.00401774468936795, 0.005878610629990417]"
13,1D,0.025553466307450014,1000,0.014953552790472578,"[0.0246266355032326, 0.02648029711166743]"
14,0D,0.005387870759928605,1000,0.013237221191605556,"[0.00456741929033294, 0.00620832222952427]"
14,1D,0.024119912826407547,1000,0.013681463253373324,"[0.02327192694855823, 0.024967898704256863]"
15,0D,0.004548900297679955,1000,0.012561142743245294,"[0.0037703526044502006, 0.00532744799090971]"
15,1D,0.022636278823659154,1000,0.013321173067648533,"[0.021810623962877546, 0.023461933684440762]"
16,0D,0.004203453859740201,1000,0.01210650975791816,"[0.0034530846108787295, 0.004953823108601673]"
16,1D,0.02073006432316019,1000,0.012037337923363357,"[0.019983982389022378, 0.021476146257298]"
17,0D,0.0036706606353537003,1000,0.011524297020422368,"[0.0029563773058238975, 0.0043849439648835035]"
17,1D,0.019184422098354886,1000,0.011819483200529998,"[0.018451842939831365, 0.019917001256878408]"
18,0D,0.003656962603340892,1000,0.010973669070960895,"[0.0029768075476985577, 0.004337117658983227]"
18,1D,0.018258048757498313,1000,0.011076328302400903,"[0.0175715308167698, 0.018944566698226827]"
19,0D,0.0033393387963351314,1000,0.00991743432028092,"[0.0027246498487897854, 0.003954027743880477]"
19,1D,0.016842134306464283,1000,0.009455210273851948,"[0.01625609430212883, 0.017428174310799734]"
20,0D,0.0032487060347629075,1000,0.008983507885430985,"[0.0026919024473604277, 0.0038055096221653872]"
20,1D,0.016055843288633322,1000,0.009177314576195061,"[0.015487027438086392, 0.01662465913918025]"
21,0D,0.0035371750021452315,1000,0.008310577267800816,"[0.003022080086538666, 0.004052269917751797]"
21,1D,0.015089738972417482,1000,0.007904051384527436,"[0.014599840792102445, 0.015579637152732518]"
22,0D,0.0037247058360988547,1000,0.008243936553521257,"[0.0032137413547559572, 0.004235670317441752]"
22,1D,0.014082348867044766,1000,0.007427557263296664,"[0.013621984098339215, 0.014542713635750316]"
23,0D,0.003973369583177076,1000,0.0074444946301950535,"[0.003511955025595014, 0.004434784140759138]"
23,1D,0.013056645198037436,1000,0.006546814854691596,"[0.012650869409376542, 0.01346242098669833]"
24,0D,0.004771137894871258,1000,0.007024805746242116,"[0.004335735923815325, 0.005206539865927191]"
24,1D,0.012560467746693497,1000,0.006194022106669827,"[0.012176558279097081, 0.012944377214289914]"
25,0D,0.005742050556480359,1000,0.007035122563947901,"[0.0053060091424381875, 0.00617809197052253]"
25,1D,0.012206703271169723,1000,0.005775464725785969,"[0.011848736258812631, 0.012564670283526815]"
26,0D,0.0062545920775392855,1000,0.006520271199019493,"[0.005850461481701672, 0.006658722673376899]"
26,1D,0.011853629563035891,1000,0.005459110382447462,"[0.011515270396022476, 0.012191988730049307]"
27,0D,0.006387508149169123,1000,0.006534918474923225,"[0.005982469705765405, 0.0067925465925728415]"
27,1D,0.011314765717113026,1000,0.005243332869370165,"[0.010989780578919363, 0.011639750855306689]"
28,0D,0.006894199835176966,1000,0.006078960276116229,"[0.006517421973723984, 0.007270977696629948]"
28,1D,0.011037977138927233,1000,0.004952710380348852,"[0.010731004969223234, 0.011344949308631233]"
29,0D,0.007155516667261527,1000,0.005632565727915525,"[0.006806406626553508, 0.007504626707969546]"
29,1D,0.010640348041261615,1000,0.0045782794286317085,"[0.010356583342381874, 0.010924112740141356]"
30,0D,0.007231576503262,1000,0.005467539732717772,"[0.006892694879706014, 0.007570458126817985]"
30,1D,0.010152825689335516,1000,0.004270726058195238,"[0.009888123345847533, 0.0104175280328235]"
