extractNo,varType,mean,count,std,ci95
5,0D,0.1251954318832384,1000,0.09058807733542595,"[0.1195807246798241, 0.13081013908665268]"
5,1D,0.11229919054628174,1000,0.04055937258130657,"[0.10978529458892522, 0.11481308650363825]"
6,0D,0.11894015592210627,1000,0.08663296347995224,"[0.11357058921518828, 0.12430972262902426]"
6,1D,0.10460597347727396,1000,0.0406683992368092,"[0.1020853199777991, 0.10712662697674882]"
7,0D,0.1159061709723413,1000,0.08305745124838432,"[0.11075821680951281, 0.12105412513516978]"
7,1D,0.10031876441438856,1000,0.03908852377304876,"[0.09789603261065769, 0.10274149621811943]"
8,0D,0.10748029038200403,1000,0.079964202959657,"[0.10252405773440716, 0.1124365230296009]"
8,1D,0.09415371837617201,1000,0.03505491461067077,"[0.09198099225846429, 0.09632644449387973]"
9,0D,0.09801902245145394,1000,0.07367504586432459,"[0.09345259579914071, 0.10258544910376717]"
9,1D,0.08718221053191536,1000,0.03288128601299194,"[0.08514420731046413, 0.08922021375336658]"
10,0D,0.09404817278562075,1000,0.07070733621905623,"[0.08966568668280424, 0.09843065888843726]"
10,1D,0.08521972135611,1000,0.030538376260529174,"[0.08332693318559084, 0.08711250952662916]"
11,0D,0.09692038103232611,1000,0.06778526629069048,"[0.09271900670004565, 0.10112175536460657]"
11,1D,0.08161668472077635,1000,0.029471534522514383,"[0.07979002008624035, 0.08344334935531235]"
12,0D,0.08830835329299902,1000,0.06476146208276351,"[0.0842943962872294, 0.09232231029876864]"
12,1D,0.07605359808696464,1000,0.02780673693732258,"[0.07433011867579079, 0.0777770774981385]"
13,0D,0.08111521670615902,1000,0.05914361148973859,"[0.07744945768758774, 0.08478097572473031]"
13,1D,0.07355921695420042,1000,0.02727761720694818,"[0.07186853272368375, 0.0752499011847171]"
14,0D,0.07823697180363379,1000,0.05865905223871895,"[0.07460124607859522, 0.08187269752867235]"
14,1D,0.07039282507484233,1000,0.025616533368588604,"[0.0688050958872744, 0.07198055426241026]"
15,0D,0.07155646666432952,1000,0.05162737874604143,"[0.068356568577681, 0.07475636475097804]"
15,1D,0.06802066477751464,1000,0.025065315892814737,"[0.06646710040305358, 0.06957422915197571]"
16,0D,0.06812236731941737,1000,0.0482786338041042,"[0.06513002659463087, 0.07111470804420388]"
16,1D,0.06473337084163487,1000,0.02336015578985364,"[0.06328549338530565, 0.0661812482979641]"
17,0D,0.06421626374969497,1000,0.04500077766496107,"[0.061427086653252805, 0.06700544084613713]"
17,1D,0.061611627354884395,1000,0.022684873020524507,"[0.0602056043582238, 0.063017650351545]"
18,0D,0.05804148525586562,1000,0.041013619231323094,"[0.05549943479945146, 0.06058353571227978]"
18,1D,0.05773150618521724,1000,0.02032777960775323,"[0.05647157735186252, 0.05899143501857196]"
19,0D,0.05633344194401221,1000,0.03936332582811838,"[0.05389367773244693, 0.05877320615557748]"
19,1D,0.05573043438020071,1000,0.01945470506391351,"[0.05452461926770865, 0.05693624949269276]"
20,0D,0.054700449234779035,1000,0.037607082516636636,"[0.05236953811141225, 0.05703136035814582]"
20,1D,0.05398565313378128,1000,0.018054156141664012,"[0.05286664494283775, 0.05510466132472481]"
21,0D,0.04891803568630159,1000,0.034026008108517816,"[0.04680908185429862, 0.05102698951830456]"
21,1D,0.051777486663912235,1000,0.01692107533244924,"[0.05072870754911956, 0.05282626577870491]"
22,0D,0.04671004078642555,1000,0.03157145436292797,"[0.04475322177173966, 0.04866685980111144]"
22,1D,0.050971335029197685,1000,0.016341272811662626,"[0.049958492446957346, 0.051984177611438025]"
23,0D,0.043893699764770616,1000,0.029523000543287853,"[0.042063845233218725, 0.04572355429632251]"
23,1D,0.048961554718182795,1000,0.015136359239468133,"[0.04802339345286943, 0.049899715983496164]"
24,0D,0.04296037742378032,1000,0.029259806649468652,"[0.041146835818774485, 0.04477391902878615]"
24,1D,0.04828761691829444,1000,0.015065347695463647,"[0.04735385699407778, 0.0492213768425111]"
25,0D,0.040803992345376947,1000,0.027852083065519312,"[0.03907770235205893, 0.042530282338694964]"
25,1D,0.046512256807408045,1000,0.014031705759908615,"[0.04564256267409919, 0.0473819509407169]"
26,0D,0.03904326131387245,1000,0.0262402408538106,"[0.03741687433586337, 0.040669648291881536]"
26,1D,0.04469926985200974,1000,0.013430634459413114,"[0.0438668305038771, 0.04553170920014238]"
27,0D,0.038177910567744784,1000,0.02542166954339637,"[0.03660225916519198, 0.039753561970297585]"
27,1D,0.0426732798449855,1000,0.012612307181078801,"[0.041891560947044125, 0.043454998742926874]"
28,0D,0.03682551289167508,1000,0.02518311482583337,"[0.035264647263702195, 0.03838637851964796]"
28,1D,0.0410860029465713,1000,0.01175353053562461,"[0.04035751157656941, 0.041814494316573185]"
29,0D,0.036070051908538917,1000,0.0243474781020548,"[0.034560979581301006, 0.03757912423577683]"
29,1D,0.03909216150091106,1000,0.011164248313865392,"[0.038400194221415086, 0.03978412878040704]"
30,0D,0.031828772267164615,1000,0.021779445281654222,"[0.030478868263169933, 0.033178676271159294]"
30,1D,0.035659658760329935,1000,0.010196074461568422,"[0.03502769951790181, 0.03629161800275806]"
