extractNo,varType,mean,count,std,ci95
5,0D,-0.008642511115770062,1000,0.10451318491808952,"[-0.015120305429016679, -0.002164716802523446]"
5,1D,0.1252846055558463,1000,0.057618671593851596,"[0.12171336329124592, 0.12885584782044668]"
6,0D,-0.005671363070577614,1000,0.1035926100062569,"[-0.012092099559651515, 0.0007493734184962882]"
6,1D,0.1255679186348604,1000,0.054602572745054014,"[0.12218361611366409, 0.1289522211560567]"
7,0D,-0.0077947971821682,1000,0.10260196153819429,"[-0.014154132643057267, -0.0014354617212791326]"
7,1D,0.12359369329430056,1000,0.0513861961331128,"[0.1204087438608742, 0.12677864272772693]"
8,0D,-0.005078178084824091,1000,0.10134015019651207,"[-0.011359305668497043, 0.0012029494988488598]"
8,1D,0.12580128001407936,1000,0.048480590139021784,"[0.12279642190597057, 0.12880613812218816]"
9,0D,-0.004049445594927777,1000,0.10128337663797153,"[-0.010327054316985853, 0.0022281631271302985]"
9,1D,0.12579466561704084,1000,0.04517451551689595,"[0.12299472013697184, 0.12859461109710982]"
10,0D,-0.007393379113007854,1000,0.10031763948712208,"[-0.013611130826318502, -0.0011756273996972062]"
10,1D,0.12471815559488184,1000,0.04294304838983557,"[0.12205651788026078, 0.1273797933095029]"
11,0D,-0.003825328604108585,1000,0.09625498905924482,"[-0.009791274635111898, 0.0021406174268947275]"
11,1D,0.12441274797182947,1000,0.04192587827816615,"[0.1218141551138946, 0.12701134082976434]"
12,0D,-0.00043821519447945147,1000,0.09508601210582646,"[-0.0063317072832638505, 0.005455276894304948]"
12,1D,0.12399024764038794,1000,0.04055303561659983,"[0.12147674445217316, 0.1265037508286027]"
13,0D,0.004696918751237323,1000,0.08993742574085166,"[-0.0008774606485362933, 0.010271298151010938]"
13,1D,0.11908533724716551,1000,0.03860928935471605,"[0.11669230870041816, 0.12147836579391286]"
14,0D,0.01016462299947258,1000,0.08669679889444873,"[0.004791099732572872, 0.015538146266372286]"
14,1D,0.1196744856080847,1000,0.03704172123774514,"[0.11737861593982431, 0.1219703552763451]"
15,0D,0.008079576968093636,1000,0.08522266112178037,"[0.0027974217069457116, 0.013361732229241561]"
15,1D,0.11785293317808186,1000,0.03657039569498136,"[0.11558627656961862, 0.1201195897865451]"
16,0D,0.00592732140939597,1000,0.0836803158822786,"[0.0007407616965928584, 0.011113881122199083]"
16,1D,0.11823187712877892,1000,0.034717912857191106,"[0.11608003859615394, 0.12038371566140389]"
17,0D,0.0078124229525468195,1000,0.08014984272793775,"[0.002844684232905314, 0.012780161672188324]"
17,1D,0.11650179123584573,1000,0.03481720169855233,"[0.11434379871707592, 0.11865978375461553]"
18,0D,0.010365876234100086,1000,0.07584312491805438,"[0.005665070649827912, 0.01506668181837226]"
18,1D,0.11451691309978146,1000,0.03467137063138689,"[0.11236795928419842, 0.1166658669153645]"
19,0D,0.013595481916934781,1000,0.0708798390058811,"[0.009202303980620049, 0.017988659853249513]"
19,1D,0.1111641928137974,1000,0.034290588993468034,"[0.10903884008864743, 0.11328954553894736]"
20,0D,0.016531590619092526,1000,0.06563908752230006,"[0.012463237825022639, 0.020599943413162413]"
20,1D,0.10803058699594904,1000,0.033645737418362055,"[0.10594520258550869, 0.1101159714063894]"
21,0D,0.019201427106737837,1000,0.05999464930828077,"[0.01548292021768847, 0.022919933995787206]"
21,1D,0.10383369999364814,1000,0.03257216398518257,"[0.10181485635397994, 0.10585254363331634]"
22,0D,0.02095190150974652,1000,0.05566377904325949,"[0.017501824740745176, 0.024401978278747866]"
22,1D,0.100638200467003,1000,0.03068424116361539,"[0.09873637149612498, 0.10254002943788103]"
23,0D,0.02204129774663699,1000,0.05168818238136275,"[0.01883763101162686, 0.02524496448164712]"
23,1D,0.09594261615998707,1000,0.02864923366163631,"[0.09416691826084, 0.09771831405913414]"
24,0D,0.022859736805670675,1000,0.04799919587805345,"[0.01988471582297887, 0.02583475778836248]"
24,1D,0.09167840528211098,1000,0.02546963441199989,"[0.090099780986202, 0.09325702957801996]"
25,0D,0.02329382828248285,1000,0.044642340557037724,"[0.020526867348156324, 0.026060789216809373]"
25,1D,0.08781420356222987,1000,0.02379150182529372,"[0.08633959100163983, 0.0892888161228199]"
26,0D,0.022895712955063253,1000,0.04087699829877629,"[0.020362130351778016, 0.02542929555834849]"
26,1D,0.0837304140261883,1000,0.02164957572066165,"[0.0823885594209783, 0.08507226863139832]"
27,0D,0.022896626110131293,1000,0.03772029343271353,"[0.02055869810148888, 0.025234554118773705]"
27,1D,0.07958953944054331,1000,0.02016006726953263,"[0.07834000552560619, 0.08083907335548043]"
28,0D,0.021444259228330882,1000,0.03427788597304507,"[0.019319693844543837, 0.023568824612117928]"
28,1D,0.07554529837797974,1000,0.019336797033290654,"[0.07434679128093907, 0.07674380547502041]"
29,0D,0.021004306983272103,1000,0.03090301825333406,"[0.01908891806788794, 0.022919695898656264]"
29,1D,0.07102035897254154,1000,0.018408649327157654,"[0.06987937906632712, 0.07216133887875596]"
30,0D,0.019636481737216528,1000,0.027789305216630217,"[0.01791408275528478, 0.021358880719148276]"
30,1D,0.06744415506080324,1000,0.019350796574499715,"[0.06624478026320878, 0.06864352985839771]"
