extractNo,varType,mean,count,std,ci95
5,1D,1.4383396627491507,1000,0.3321436279199565,"[1.417753187408195, 1.4589261380901064]"
6,1D,1.402264283463973,1000,0.35837930528247847,"[1.3800517039931286, 1.4244768629348172]"
7,1D,1.3753163404512796,1000,0.35438786917886006,"[1.3533511527531956, 1.3972815281493636]"
8,1D,1.346479928124747,1000,0.37880878035026944,"[1.3230011166706321, 1.369958739578862]"
9,1D,1.3343894599207706,1000,0.3829664420664855,"[1.3106529539236866, 1.3581259659178546]"
10,1D,1.3058751502437993,1000,0.39742282348399854,"[1.2812426284434473, 1.3305076720441513]"
11,1D,1.250169975243732,1000,0.41984359357473,"[1.224147799715899, 1.2761921507715652]"
12,1D,1.2237127318525738,1000,0.426393233765535,"[1.197284605419933, 1.2501408582852145]"
13,1D,1.173535430267913,1000,0.42775369691225,"[1.1470229814558321, 1.200047879079994]"
14,1D,1.1329478039621077,1000,0.4284283421423349,"[1.1063935402054499, 1.1595020677187655]"
15,1D,1.1042816587796391,1000,0.4510708915981808,"[1.0763239952680372, 1.132239322291241]"
16,1D,1.0667080380947591,1000,0.4484955078896344,"[1.0389099985191679, 1.0945060776703504]"
17,1D,1.0195650494442454,1000,0.4438076394387993,"[0.9920575669655016, 1.0470725319229892]"
18,1D,0.9695184702760172,1000,0.44151728099342474,"[0.9421529456844469, 0.9968839948675876]"
19,1D,0.920590984077411,1000,0.4231114618629513,"[0.8943662639746472, 0.9468157041801748]"
20,1D,0.8682658480900279,1000,0.40752096937872306,"[0.8430074367227046, 0.8935242594573513]"
21,1D,0.8153975321465409,1000,0.3951227817125116,"[0.7909075684121328, 0.8398874958809489]"
22,1D,0.7722385982394759,1000,0.38647217113269694,"[0.7482848049037019, 0.79619239157525]"
23,1D,0.727216126336209,1000,0.37523326804701135,"[0.703958927430627, 0.750473325241791]"
24,1D,0.6812026719575047,1000,0.36422568572498626,"[0.6586277300726431, 0.7037776138423664]"
25,1D,0.6401336800093522,1000,0.35349667292875314,"[0.6182237292271219, 0.6620436307915826]"
26,1D,0.5984528473073817,1000,0.3367731831738069,"[0.577579429158973, 0.6193262654557904]"
27,1D,0.5615509071425818,1000,0.32239742444208525,"[0.5415685077516048, 0.5815333065335588]"
28,1D,0.5118624146997707,1000,0.2886575836694839,"[0.4939712323055573, 0.5297535970939841]"
29,1D,0.46812126563940276,1000,0.2644126602171921,"[0.4517327991693806, 0.48450973210942494]"
30,1D,0.4254647695618183,1000,0.23758060314467147,"[0.4107393712190693, 0.4401901679045673]"
