extractNo,varType,mean,count,std,ci95
5,0D,-0.0022930277673542864,1000,0.02963466836085744,"[-0.004129803541945434, -0.00045625199276313837]"
5,1D,0.041410664708208395,1000,0.023786211839284033,"[0.03993638002434814, 0.04288494939206865]"
6,0D,-0.0032960208186307563,1000,0.027894486331755425,"[-0.005024938993618891, -0.0015671026436426215]"
6,1D,0.036517046123200295,1000,0.021100860738714033,"[0.03520920122492285, 0.03782489102147774]"
7,0D,-0.002978551374344304,1000,0.022948593378439373,"[-0.00440091992813367, -0.0015561828205549382]"
7,1D,0.03574325629900483,1000,0.019414224577209493,"[0.0345399501930728, 0.03694656240493686]"
8,0D,-0.004310678818476686,1000,0.02128940058628959,"[-0.005630209537575709, -0.0029911480993776622]"
8,1D,0.033424668275837476,1000,0.01765350400481114,"[0.032330492761610576, 0.034518843790064375]"
9,0D,-0.003841855084097249,1000,0.019375161550211774,"[-0.005042740038532055, -0.0026409701296624434]"
9,1D,0.03070336869128961,1000,0.016946717950967652,"[0.02965300023053503, 0.031753737152044194]"
10,0D,-0.005024093202066823,1000,0.018023298774528886,"[-0.006141188833580586, -0.003906997570553059]"
10,1D,0.029836575203224424,1000,0.016099380101801564,"[0.02883872528647009, 0.030834425119978758]"
11,0D,-0.005442788727416611,1000,0.01595598993616747,"[-0.006431751229628482, -0.0044538262252047395]"
11,1D,0.02887305666965246,1000,0.01491225444568287,"[0.0279487855633644, 0.02979732777594052]"
12,0D,-0.005113451517405848,1000,0.014583846790283087,"[-0.006017367706328766, -0.00420953532848293]"
12,1D,0.027102273666924373,1000,0.014069774224228523,"[0.026230220025751715, 0.02797432730809703]"
13,0D,-0.006281680382012181,1000,0.013676792064573765,"[-0.007129376736580149, -0.005433984027444213]"
13,1D,0.025543240773626984,1000,0.013100429041759641,"[0.024731267769318385, 0.026355213777935583]"
14,0D,-0.005156936672400308,1000,0.012699872317789712,"[-0.005944082913744038, -0.004369790431056579]"
14,1D,0.024543851417163094,1000,0.011865631569938027,"[0.023808411953069982, 0.025279290881256206]"
15,0D,-0.005078769843776383,1000,0.011936769787751099,"[-0.005818618500290195, -0.004338921187262572]"
15,1D,0.023530260464326193,1000,0.0118641010536968,"[0.022794915862612515, 0.02426560506603987]"
16,0D,-0.004934090950958724,1000,0.011108339754231936,"[-0.005622592982027536, -0.004245588919889911]"
16,1D,0.02281615814160838,1000,0.010640457505398835,"[0.022156655752767825, 0.023475660530448937]"
17,0D,-0.004966731319249113,1000,0.009574286160345509,"[-0.0055601517234927424, -0.004373310915005483]"
17,1D,0.021958071995794127,1000,0.010274342000593774,"[0.021321261681038543, 0.02259488231054971]"
18,0D,-0.004753789221209249,1000,0.00909018520822463,"[-0.00531720473758018, -0.004190373704838319]"
18,1D,0.020997483321276066,1000,0.009264468441566483,"[0.020423265618188493, 0.021571701024363638]"
19,0D,-0.004501441727966939,1000,0.008685227135631052,"[-0.005039757682959027, -0.00396312577297485]"
19,1D,0.02041484867230551,1000,0.009021360132312264,"[0.01985569897833491, 0.020973998366276107]"
20,0D,-0.0042549913212265094,1000,0.008504350155423685,"[-0.004782096404837127, -0.003727886237615892]"
20,1D,0.01946208874468173,1000,0.008393330022322506,"[0.018941864760211112, 0.019982312729152345]"
21,0D,-0.0041624401761050835,1000,0.008035449640560343,"[-0.004660482504705023, -0.003664397847505144]"
21,1D,0.018485080863002386,1000,0.008220649365235153,"[0.01797555973654308, 0.018994601989461693]"
22,0D,-0.004055588573413089,1000,0.007206943018938701,"[-0.004502279529588257, -0.0036088976172379216]"
22,1D,0.01720063473920691,1000,0.00748228396523183,"[0.016736877974373253, 0.017664391504040568]"
23,0D,-0.004516861588544399,1000,0.006719633126859542,"[-0.004933348764687667, -0.00410037441240113]"
23,1D,0.01589299405532062,1000,0.00731541203881982,"[0.015439580119641, 0.01634640799100024]"
24,0D,-0.005247599256609066,1000,0.006020585997446414,"[-0.005620759042785674, -0.004874439470432458]"
24,1D,0.01441804577157008,1000,0.0068702100592835345,"[0.013992225740463805, 0.014843865802676354]"
25,0D,-0.006002857173345717,1000,0.005674306397900071,"[-0.006354554327582702, -0.005651160019108731]"
25,1D,0.013301684999488037,1000,0.006013923820707528,"[0.01292893813930375, 0.013674431859672324]"
26,0D,-0.006071759046910841,1000,0.004790373362866874,"[-0.006368669464028329, -0.005774848629793353]"
26,1D,0.012087538362398495,1000,0.00511752987721149,"[0.011770350574441873, 0.012404726150355117]"
27,0D,-0.006090773026989536,1000,0.0041746795097011135,"[-0.00634952234372659, -0.005832023710252482]"
27,1D,0.010561849839711207,1000,0.004588169980803788,"[0.010277472118056727, 0.010846227561365687]"
28,0D,-0.006261243869582157,1000,0.0039632090848274034,"[-0.006506886113592068, -0.006015601625572246]"
28,1D,0.009941756935446933,1000,0.004365378254867483,"[0.009671187988029309, 0.010212325882864557]"
29,0D,-0.006070611826781063,1000,0.0036487891251391707,"[-0.0062967661197880845, -0.005844457533774041]"
29,1D,0.009235426562335693,1000,0.004048023798425406,"[0.008984527447914118, 0.009486325676757269]"
30,0D,-0.0056161031531446574,1000,0.00359897655577716,"[-0.005839170031116013, -0.005393036275173302]"
30,1D,0.00833168968394069,1000,0.003809783319427254,"[0.008095556867390994, 0.008567822500490386]"
