extractNo,varType,mean,count,std,ci95
5,1D,0.9337807660289845,1000,0.2517668322449461,"[0.9181760960970653, 0.9493854359609037]"
6,1D,0.8655881215654572,1000,0.25687944882811437,"[0.8496665683747011, 0.8815096747562132]"
7,1D,0.8131584323333909,1000,0.25213032645202443,"[0.797531232797103, 0.8287856318696788]"
8,1D,0.7477092626864524,1000,0.26726907840139547,"[0.731143753583155, 0.7642747717897499]"
9,1D,0.7026481955980782,1000,0.2703684578023729,"[0.6858905849692749, 0.7194058062268816]"
10,1D,0.6702222141234285,1000,0.24060347921567474,"[0.6553094559806912, 0.6851349722661658]"
11,1D,0.6440888092361622,1000,0.21202444238671486,"[0.6309473981478065, 0.6572302203245178]"
12,1D,0.6153698733615194,1000,0.1915982182793827,"[0.6034944927598175, 0.6272452539632213]"
13,1D,0.5896118899114383,1000,0.1855778290509776,"[0.5781096569000415, 0.6011141229228352]"
14,1D,0.5608935377404535,1000,0.17928528349786224,"[0.5497813207431295, 0.5720057547377775]"
15,1D,0.5513835690638226,1000,0.1891991671522844,"[0.5396568831915032, 0.563110254936142]"
16,1D,0.5407295677555821,1000,0.20395628815787442,"[0.528088226047209, 0.5533709094639553]"
17,1D,0.515631805533072,1000,0.2185269494023644,"[0.5020873648843711, 0.5291762461817728]"
18,1D,0.4904637514677643,1000,0.22893862082614597,"[0.476273988738474, 0.5046535141970546]"
19,1D,0.4678150396456956,1000,0.23459588699294437,"[0.4532746359266342, 0.482355443364757]"
20,1D,0.4405365628072057,1000,0.23950341156054114,"[0.4256919875641303, 0.45538113805028113]"
21,1D,0.4152068529377827,1000,0.23073607200978594,"[0.40090568302991636, 0.42950802284564904]"
22,1D,0.394381571366773,1000,0.2157468302442192,"[0.3810094442887177, 0.4077536984448283]"
23,1D,0.3713256305672284,1000,0.19657342338275885,"[0.35914188355844445, 0.38350937757601233]"
24,1D,0.3479238835793882,1000,0.17626011600405897,"[0.33699916840590904, 0.35884859875286734]"
25,1D,0.3203166813058376,1000,0.15033993284479888,"[0.3109985157289377, 0.32963484688273753]"
26,1D,0.3006216411501007,1000,0.12982940168598645,"[0.2925747314650421, 0.3086685508351593]"
27,1D,0.2858192699925724,1000,0.11539959814872887,"[0.27866672879669696, 0.29297181118844784]"
28,1D,0.26789171856376326,1000,0.10180861187012608,"[0.26158155542474204, 0.2742018817027845]"
29,1D,0.2537646648433056,1000,0.09097442264936047,"[0.24812601170924617, 0.2594033179773651]"
30,1D,0.2391402141389753,1000,0.08210759290631467,"[0.23405113280612966, 0.24422929547182093]"
