extractNo,varType,mean,count,std,ci95
5,0D,0.05016062915979395,1000,0.03742086741340096,"[0.04784125976810174, 0.052479998551486155]"
5,1D,0.11396016919099589,1000,0.04206520914119897,"[0.11135294051670042, 0.11656739786529136]"
6,0D,0.04657582389667949,1000,0.03494385464593281,"[0.0444099813469022, 0.04874166644645678]"
6,1D,0.1040736656763975,1000,0.03820538696995703,"[0.10170567125881912, 0.10644166009397589]"
7,0D,0.04090005858867987,1000,0.031047304195169892,"[0.03897572673796905, 0.042824390439390694]"
7,1D,0.09470109144910739,1000,0.03418923109453511,"[0.09258202095161917, 0.09682016194659561]"
8,0D,0.038842540608120514,1000,0.028331607808777158,"[0.037086529363293694, 0.040598551852947334]"
8,1D,0.08931850366355747,1000,0.029999834899717262,"[0.0874590946324, 0.09117791269471494]"
9,0D,0.035139784667995784,1000,0.02714643645298079,"[0.03345723110484633, 0.03682233823114524]"
9,1D,0.08436221080841265,1000,0.027386348168708916,"[0.08266478736306562, 0.08605963425375968]"
10,0D,0.03355958877524958,1000,0.02325119470194675,"[0.032118464797117025, 0.03500071275338214]"
10,1D,0.08171104715390162,1000,0.028397190912614383,"[0.07995097102618548, 0.08347112328161777]"
11,0D,0.03335072544395061,1000,0.024134031740861123,"[0.03185488265924179, 0.03484656822865943]"
11,1D,0.07761727366550707,1000,0.026119986797623063,"[0.07599834011112035, 0.07923620721989379]"
12,0D,0.03065777528061099,1000,0.02314291585130142,"[0.02922336249517154, 0.032092188066050444]"
12,1D,0.07407535776362237,1000,0.026235802484077753,"[0.07244924587861938, 0.07570146964862536]"
13,0D,0.029988777810739383,1000,0.021032005324722894,"[0.028685200615235877, 0.03129235500624289]"
13,1D,0.07065758820900693,1000,0.02406869925184078,"[0.06916579477392014, 0.07214938164409372]"
14,0D,0.02657381578446138,1000,0.02015587045330486,"[0.025324541990888995, 0.027823089578033762]"
14,1D,0.06778667887072419,1000,0.02238968063428439,"[0.06639895208771739, 0.069174405653731]"
15,0D,0.026202189714579018,1000,0.018757262114249728,"[0.025039602563962652, 0.027364776865195384]"
15,1D,0.06386073932697886,1000,0.020910926842797238,"[0.06256466665353436, 0.06515681200042336]"
16,0D,0.02438418869077225,1000,0.017640615587946027,"[0.023290812008898806, 0.025477565372645693]"
16,1D,0.06044489637247993,1000,0.020963929870959474,"[0.0591455385373146, 0.061744254207645254]"
17,0D,0.02180039745195711,1000,0.01564794729201095,"[0.020830527630636347, 0.022770267273277873]"
17,1D,0.0573226424389032,1000,0.019836970632741726,"[0.05609313426098743, 0.05855215061681897]"
18,0D,0.020676294011100722,1000,0.015093274777121512,"[0.01974080314842983, 0.021611784873771616]"
18,1D,0.05432133817994688,1000,0.018463677666475223,"[0.05317694758192569, 0.05546572877796807]"
19,0D,0.019130881125165956,1000,0.014103489754354145,"[0.018256737773786044, 0.02000502447654587]"
19,1D,0.05072852608400179,1000,0.017657326418895787,"[0.049634113654095396, 0.05182293851390818]"
20,0D,0.017930263747093472,1000,0.012956994397749704,"[0.017127180914125628, 0.018733346580061316]"
20,1D,0.04792616428521704,1000,0.015806656346393683,"[0.046946457574792315, 0.04890587099564176]"
21,0D,0.01749401417329013,1000,0.012414314730435931,"[0.016724566974578338, 0.018263461372001924]"
21,1D,0.04588553821555204,1000,0.01606512550609429,"[0.04488981142063586, 0.046881265010468215]"
22,0D,0.01592059034388811,1000,0.011630586267158153,"[0.015199719138593122, 0.0166414615491831]"
22,1D,0.04344691443589805,1000,0.015220457595214058,"[0.04250354070049269, 0.04439028817130341]"
23,0D,0.015140552841546157,1000,0.01013979971416529,"[0.014512081544098299, 0.015769024138994014]"
23,1D,0.041880237708407764,1000,0.01550998934121816,"[0.04091891860946536, 0.04284155680735017]"
24,0D,0.01518385815706057,1000,0.010619863681346833,"[0.014525632186658859, 0.01584208412746228]"
24,1D,0.04020331220956948,1000,0.01419663115338192,"[0.03932339589446807, 0.04108322852467088]"
25,0D,0.014475316320871446,1000,0.010134554968092601,"[0.01384717009615303, 0.015103462545589861]"
25,1D,0.03884393664432401,1000,0.014175816298798567,"[0.03796531044727572, 0.03972256284137231]"
26,0D,0.0139494170085263,1000,0.008526094703384638,"[0.013420964183870034, 0.014477869833182565]"
26,1D,0.03748199540101284,1000,0.013338760601245227,"[0.03665525045360526, 0.03830874034842042]"
27,0D,0.013908260642919711,1000,0.008060138202411983,"[0.013408688101402711, 0.01440783318443671]"
27,1D,0.03592902975143969,1000,0.011762257054502873,"[0.03519999750619409, 0.03665806199668529]"
28,0D,0.013616197729108255,1000,0.0070253167624376184,"[0.013180764084940382, 0.014051631373276127]"
28,1D,0.03455177203597875,1000,0.011383863005047984,"[0.03384619289690005, 0.03525735117505745]"
29,0D,0.013095675626150022,1000,0.006336921863637531,"[0.012702909139855197, 0.013488442112444847]"
29,1D,0.033046440581787545,1000,0.011368282448906137,"[0.03234182713558341, 0.03375105402799168]"
30,0D,0.012390263601780973,1000,0.005362741907542269,"[0.012057877414724166, 0.012722649788837779]"
30,1D,0.031904601207601774,1000,0.009993718808878784,"[0.031285184098467866, 0.03252401831673568]"
