extractNo,varType,mean,count,std,ci95
5,1D,0.26298170192692577,1000,0.07832429696216084,"[0.2581271117061018, 0.26783629214774973]"
6,1D,0.24605915358338673,1000,0.07232039140091426,"[0.24157668928459253, 0.25054161788218093]"
7,1D,0.22715244826649356,1000,0.06847583766473209,"[0.22290827187700699, 0.23139662465598013]"
8,1D,0.21422516390537533,1000,0.06124381216757752,"[0.21042923310017017, 0.21802109471058048]"
9,1D,0.20092104902653746,1000,0.05814787171768814,"[0.19731700659844148, 0.20452509145463343]"
10,1D,0.19465609026289366,1000,0.0589461942256871,"[0.19100256729311765, 0.19830961323266966]"
11,1D,0.1787274302781917,1000,0.054941196288881666,"[0.17532213965230548, 0.18213272090407795]"
12,1D,0.16911438799063588,1000,0.05084434128159494,"[0.1659630230688529, 0.17226575291241886]"
13,1D,0.16226975123058068,1000,0.04842590103273956,"[0.15926828278839728, 0.1652712196727641]"
14,1D,0.1562669813379337,1000,0.04630987568567476,"[0.15339666550554443, 0.159137297170323]"
15,1D,0.1503184571228701,1000,0.0445702921493292,"[0.14755596179511846, 0.15308095245062173]"
16,1D,0.1386063411616961,1000,0.04045816521737644,"[0.1360987181017452, 0.141113964221647]"
17,1D,0.13191012756236403,1000,0.038064790574546696,"[0.12955084739965564, 0.13426940772507243]"
18,1D,0.12404936896769891,1000,0.03664587711556611,"[0.12177803397231823, 0.1263207039630796]"
19,1D,0.1155222767843942,1000,0.03121508836171554,"[0.11358754556330007, 0.11745700800548832]"
20,1D,0.11000188385623685,1000,0.030602916562480823,"[0.10810509543635886, 0.11189867227611484]"
21,1D,0.10276245305455411,1000,0.02720595663665056,"[0.10107621039220055, 0.10444869571690768]"
22,1D,0.09569483650393266,1000,0.02389881621987994,"[0.09421357252825538, 0.09717610047960995]"
23,1D,0.09080249895367984,1000,0.02197321421141078,"[0.0894405850269922, 0.09216441288036747]"
24,1D,0.08615153487161456,1000,0.020904437344410942,"[0.0848558644214472, 0.08744720532178192]"
25,1D,0.08256745075085746,1000,0.018847224723154723,"[0.08139928765997263, 0.08373561384174229]"
26,1D,0.07751580561249696,1000,0.0180513912088968,"[0.07639696879386182, 0.0786346424311321]"
27,1D,0.07417448277249618,1000,0.016442213291082936,"[0.07315538383452352, 0.07519358171046883]"
28,1D,0.07151530404239154,1000,0.015008591236204806,"[0.07058506191996529, 0.07244554616481778]"
29,1D,0.06876681582504414,1000,0.014697131905068413,"[0.067855878151962, 0.06967775349812627]"
30,1D,0.0656600320226017,1000,0.014063399939489131,"[0.06478837346369037, 0.06653169058151304]"
