extractNo,varType,mean,count,std,ci95
5,1D,0.17271953471430537,1000,0.0520926708519937,"[0.16949079752414759, 0.17594827190446316]"
6,1D,0.1547683840155834,1000,0.049725350882426626,"[0.15168637483728858, 0.15785039319387822]"
7,1D,0.14334097740303733,1000,0.043621885935233536,"[0.14063726490144424, 0.14604468990463043]"
8,1D,0.13193060810327836,1000,0.04191902632149349,"[0.12933243993401797, 0.13452877627253876]"
9,1D,0.12607249447513896,1000,0.03823431606845436,"[0.1237027070134592, 0.12844228193681873]"
10,1D,0.11844476305523269,1000,0.037624651298705555,"[0.11611276300747166, 0.12077676310299372]"
11,1D,0.11100942393837594,1000,0.03286386577509789,"[0.10897250043445561, 0.11304634744229627]"
12,1D,0.1032252243273635,1000,0.03307604420238777,"[0.10117514986827163, 0.10527529878645538]"
13,1D,0.09865971519307583,1000,0.029409346954222107,"[0.09683690498395567, 0.10048252540219599]"
14,1D,0.0906793878453885,1000,0.025702262261512794,"[0.08908634512598723, 0.09227243056478976]"
15,1D,0.08741074710348287,1000,0.025744632469742183,"[0.08581507825136797, 0.08900641595559777]"
16,1D,0.08194876397649092,1000,0.024154769760907486,"[0.08045163583598293, 0.08344589211699892]"
17,1D,0.07688266447570832,1000,0.022391878481268526,"[0.07549480146873412, 0.07827052748268253]"
18,1D,0.07324429690719299,1000,0.02031326315891648,"[0.07198526781265875, 0.07450332600172722]"
19,1D,0.0695826688003182,1000,0.018945446949615242,"[0.068408417832765, 0.0707569197678714]"
20,1D,0.0653881543862984,1000,0.01744545144689632,"[0.06430687410320979, 0.06646943466938701]"
21,1D,0.06219860271173754,1000,0.01739943510605299,"[0.0611201745510033, 0.06327703087247179]"
22,1D,0.057515612231326084,1000,0.015101233396705086,"[0.05657962808830286, 0.05845159637434931]"
23,1D,0.05536818483216815,1000,0.014677222879753015,"[0.05445848113325943, 0.05627788853107687]"
24,1D,0.05236973344347217,1000,0.014071113001837556,"[0.05149759682400362, 0.05324187006294072]"
25,1D,0.050513391313173756,1000,0.012090972628741134,"[0.049763985065555676, 0.051262797560791835]"
26,1D,0.04682720459036772,1000,0.01132327602788283,"[0.046125380671038996, 0.04752902850969644]"
27,1D,0.042776202831486906,1000,0.00968562620776095,"[0.042175881499608645, 0.04337652416336517]"
28,1D,0.04243723220108917,1000,0.010345946690367732,"[0.041795983781681215, 0.04307848062049713]"
29,1D,0.0408555499014295,1000,0.009814921298117726,"[0.04024721477682547, 0.04146388502603353]"
30,1D,0.03792054834158501,1000,0.008723705371654669,"[0.03737984748081579, 0.03846124920235423]"
