extractNo,varType,mean,count,std,ci95
5,1D,0.3061397376869164,1000,0.11724190792207857,"[0.29887300894826924, 0.3134064664255635]"
6,1D,0.2756432616205472,1000,0.10485216723957383,"[0.2691444569653411, 0.2821420662757533]"
7,1D,0.2529109393469336,1000,0.09409943630940776,"[0.24707859585953032, 0.2587432828343369]"
8,1D,0.2382161684307866,1000,0.08103377871230107,"[0.23319364279122423, 0.24323869407034898]"
9,1D,0.227145946391257,1000,0.07892690294439936,"[0.22225400626469688, 0.2320378865178171]"
10,1D,0.2163675895455877,1000,0.0744201539587415,"[0.21175498061511933, 0.2209801984760561]"
11,1D,0.20545309429918573,1000,0.07216083033778849,"[0.20098051969754452, 0.20992566890082695]"
12,1D,0.19641723555215132,1000,0.0726492019979587,"[0.1919143913614101, 0.20092007974289253]"
13,1D,0.18870218590740875,1000,0.0702416871370241,"[0.18434856103370817, 0.19305581078110934]"
14,1D,0.18173241579850505,1000,0.0637247977596719,"[0.17778271191316355, 0.18568211968384654]"
15,1D,0.17380562404831915,1000,0.061049372736228305,"[0.17002174472392623, 0.17758950337271207]"
16,1D,0.16627955495173952,1000,0.061387915394698615,"[0.16247469253598307, 0.17008441736749597]"
17,1D,0.15912845006187396,1000,0.0576298896112339,"[0.1555565124973527, 0.16270038762639522]"
18,1D,0.15163213215759833,1000,0.055725253991466335,"[0.14817824513183164, 0.155086019183365]"
19,1D,0.14181857778854157,1000,0.05294808591035599,"[0.13853682142377086, 0.14510033415331228]"
20,1D,0.13389550824208526,1000,0.04755825645238507,"[0.13094781696814092, 0.1368431995160296]"
21,1D,0.12767344716236265,1000,0.04740597003354629,"[0.12473519469844702, 0.13061169962627828]"
22,1D,0.1206767655092791,1000,0.04409544919722481,"[0.1179437012526142, 0.12340982976594399]"
23,1D,0.1172946209245443,1000,0.045313481991696256,"[0.11448606221313136, 0.12010317963595725]"
24,1D,0.1136164425760314,1000,0.040612391263731444,"[0.11109926048669282, 0.11613362466536999]"
25,1D,0.10899523554885024,1000,0.041325893039649196,"[0.10643383016127274, 0.11155664093642774]"
26,1D,0.10499194537636308,1000,0.037473938622612495,"[0.10266928659704484, 0.10731460415568132]"
27,1D,0.10141580877083735,1000,0.03565726368456723,"[0.09920574867073752, 0.10362586887093718]"
28,1D,0.09621531646084872,1000,0.03408789497068026,"[0.09410252684138894, 0.0983281060803085]"
29,1D,0.09218196865799053,1000,0.034476512558393346,"[0.09004509227089766, 0.0943188450450834]"
30,1D,0.08544108074744912,1000,0.028793767867931853,"[0.08365642452538476, 0.08722573696951348]"
