extractNo,varType,mean,count,std,ci95
5,1D,0.401165355214032,1000,0.15931342148577238,"[0.3912910070489348, 0.4110397033791292]"
6,1D,0.3771802087075168,1000,0.15595642449051106,"[0.3675139293718456, 0.38684648804318794]"
7,1D,0.3440110436145397,1000,0.1421388330729126,"[0.3352011874677498, 0.35282089976132963]"
8,1D,0.3270837240125912,1000,0.13102985402439046,"[0.31896240952074073, 0.3352050385044417]"
9,1D,0.30787431280737343,1000,0.11810015639850269,"[0.3005543892770424, 0.31519423633770444]"
10,1D,0.2980302086183016,1000,0.12026337033154254,"[0.29057620769931614, 0.30548420953728705]"
11,1D,0.2825561450171486,1000,0.10552787066141286,"[0.27601545982996123, 0.28909683020433596]"
12,1D,0.262588401087276,1000,0.10483578932725462,"[0.2560906115455924, 0.2690861906289596]"
13,1D,0.25101730397650185,1000,0.09837214317362242,"[0.24492013537398155, 0.25711447257902215]"
14,1D,0.2410983702996058,1000,0.09603426621148603,"[0.2351461048124414, 0.2470506357867702]"
15,1D,0.23404241641761375,1000,0.09307474252199535,"[0.22827358410915044, 0.23981124872607706]"
16,1D,0.22248374134017046,1000,0.08881103479601306,"[0.21697917637445782, 0.2279883063058831]"
17,1D,0.20739789777694614,1000,0.08473974486590369,"[0.20214567397543695, 0.21265012157845534]"
18,1D,0.19578581415448826,1000,0.07769662860777612,"[0.19097012722131956, 0.20060150108765695]"
19,1D,0.18844983207018492,1000,0.08066210017076682,"[0.18345034330529625, 0.1934493208350736]"
20,1D,0.17983326127323593,1000,0.07575788964214272,"[0.1751377386260977, 0.18452878392037417]"
21,1D,0.17184555851352934,1000,0.07359732866621807,"[0.16728394882306002, 0.17640716820399865]"
22,1D,0.16630045499775187,1000,0.07175823218470695,"[0.16185283368816272, 0.170748076307341]"
23,1D,0.15808505903383377,1000,0.06827704734851014,"[0.1538532037957977, 0.16231691427186984]"
24,1D,0.1532498143739151,1000,0.06644756434538794,"[0.1491313516671955, 0.15736827708063472]"
25,1D,0.14474773606856176,1000,0.06134872007526749,"[0.1409453030038725, 0.148550169133251]"
26,1D,0.13823115432445798,1000,0.058730034306746,"[0.13459102908526274, 0.14187127956365322]"
27,1D,0.13256332617645364,1000,0.0566933197105424,"[0.12904943781578557, 0.1360772145371217]"
28,1D,0.12651325968621452,1000,0.0537248770417432,"[0.12318335730831233, 0.12984316206411672]"
29,1D,0.11704959262023527,1000,0.04990753990673775,"[0.11395629124922292, 0.12014289399124763]"
30,1D,0.1047957772701605,1000,0.0460994555237505,"[0.10193850341452633, 0.10765305112579467]"
