extractNo,varType,mean,count,std,ci95
5,0D,0.9073667579304046,1000,0.3461889904464984,"[0.8859097420009745, 0.9288237738598346]"
5,1D,0.7690600839680825,1000,0.2463813628116364,"[0.7537892088898613, 0.7843309590463036]"
6,0D,0.8498365427380833,1000,0.3542273172655489,"[0.8278813061506829, 0.8717917793254837]"
6,1D,0.723688683086485,1000,0.25146362961560037,"[0.7081028058482309, 0.7392745603247391]"
7,0D,0.7959458378856862,1000,0.35772966238185566,"[0.7737735236989837, 0.8181181520723887]"
7,1D,0.6769490670973202,1000,0.26049284714062304,"[0.6608035531588498, 0.6930945810357906]"
8,0D,0.7428080879319374,1000,0.36212090632371113,"[0.7203636016259284, 0.7652525742379465]"
8,1D,0.6278872434478826,1000,0.2783184793370842,"[0.6106368853793366, 0.6451376015164286]"
9,0D,0.7026066863841433,1000,0.3737635965012187,"[0.6794405786647034, 0.7257727941035831]"
9,1D,0.5918173583108605,1000,0.29467562749369974,"[0.5735531736959997, 0.6100815429257213]"
10,0D,0.6534163190389024,1000,0.3824892018728958,"[0.6297093926954719, 0.6771232453823329]"
10,1D,0.5438581871999133,1000,0.30889268954683696,"[0.5247128199496648, 0.5630035544501618]"
11,0D,0.5996239727421132,1000,0.3967514319970708,"[0.5750330642172479, 0.6242148812669785]"
11,1D,0.5010399089908304,1000,0.3183118735298542,"[0.4813107346688863, 0.5207690833127745]"
12,0D,0.5684797425315984,1000,0.38151775852377784,"[0.5448330268707482, 0.5921264581924486]"
12,1D,0.4702728740455701,1000,0.3095805828784515,"[0.45108487072490483, 0.4894608773662354]"
13,0D,0.5326025786397653,1000,0.34593817700403157,"[0.5111611082885565, 0.5540440489909741]"
13,1D,0.43352570888803027,1000,0.28300552609485724,"[0.41598484465170055, 0.45106657312436]"
14,0D,0.5427595384260776,1000,0.309429021849638,"[0.5235809289553015, 0.5619381478968537]"
14,1D,0.4402136805115588,1000,0.2564822644753665,"[0.42431674506203376, 0.4561106159610838]"
15,0D,0.5267492942673155,1000,0.27397120688329873,"[0.5097683829370097, 0.5437302055976214]"
15,1D,0.42881370425867305,1000,0.22970515837581623,"[0.4145764310398303, 0.4430509774775158]"
16,0D,0.5287747860785852,1000,0.25261538509913023,"[0.5131175222958745, 0.5444320498612959]"
16,1D,0.4284693579016423,1000,0.20728801684740145,"[0.41562151350965826, 0.44131720229362636]"
17,0D,0.5106217943328797,1000,0.22437890554547948,"[0.49671464568465745, 0.5245289429811019]"
17,1D,0.41260398735040227,1000,0.18376197427475627,"[0.4012143021840673, 0.42399367251673725]"
18,0D,0.48661374702822807,1000,0.20837841811050678,"[0.4736983188657673, 0.49952917519068885]"
18,1D,0.3925145241523845,1000,0.16691489060979442,"[0.3821690320497784, 0.4028600162549906]"
19,0D,0.4635692809657496,1000,0.19435917220383792,"[0.4515227746668929, 0.47561578726460635]"
19,1D,0.37097554845523956,1000,0.150851865863822,"[0.3616256529410883, 0.38032544396939083]"
20,0D,0.42955406802708906,1000,0.18806872556726112,"[0.4178974476501104, 0.44121068840406774]"
20,1D,0.34592068931834125,1000,0.14419764741730517,"[0.33698322653644025, 0.35485815210024224]"
21,0D,0.40094184959270607,1000,0.18525053595090024,"[0.38945990241781975, 0.4124237967675924]"
21,1D,0.3223821968394273,1000,0.14318889742856353,"[0.31350725702958654, 0.3312571366492681]"
22,0D,0.3725402453996633,1000,0.18986606742473475,"[0.3607722246202146, 0.384308266179112]"
22,1D,0.3001324363547898,1000,0.14917704903320647,"[0.29088634706326577, 0.30937852564631385]"
23,0D,0.3417285298263462,1000,0.19798348709575664,"[0.3294573861631734, 0.35399967348951905]"
23,1D,0.27502620892421115,1000,0.15665084323316203,"[0.2653168890689569, 0.2847355287794654]"
24,0D,0.3154013902091283,1000,0.19770982190322464,"[0.30314720849031973, 0.3276555719279368]"
24,1D,0.2548942057743507,1000,0.15985306305711153,"[0.24498641027813686, 0.2648020012705645]"
25,0D,0.2854314418326682,1000,0.19762100271393257,"[0.2731827651842463, 0.29768011848109016]"
25,1D,0.2317669153811594,1000,0.1619048712434511,"[0.22173194749600958, 0.24180188326630922]"
26,0D,0.25840372265019407,1000,0.193867925244632,"[0.24638766415331792, 0.2704197811470702]"
26,1D,0.21163091728963276,1000,0.1616654697102662,"[0.20161078766523888, 0.22165104691402665]"
27,0D,0.23355517771943501,1000,0.1876957857329794,"[0.22192167239286445, 0.24518868304600558]"
27,1D,0.19342493432742672,1000,0.15942830635663977,"[0.1835434655242611, 0.20330640313059234]"
28,0D,0.20156469568180355,1000,0.17450588201722134,"[0.1907487090572912, 0.2123806823063159]"
28,1D,0.16943223180183223,1000,0.14772762407401546,"[0.1602759788000116, 0.17858848480365286]"
29,0D,0.17534519992540437,1000,0.16746328889402956,"[0.16496571774499327, 0.18572468210581547]"
29,1D,0.15249989179382942,1000,0.1381684809233013,"[0.14393612062279154, 0.1610636629648673]"
30,0D,0.15059555379717662,1000,0.15702679373887002,"[0.14086293228816602, 0.16032817530618723]"
30,1D,0.13612418482444302,1000,0.125267271040276,"[0.12836003892632894, 0.1438883307225571]"
