extractNo,varType,mean,count,std,ci95
5,1D,0.2512431492911026,1000,0.09061833418684903,"[0.24562656674860797, 0.25685973183359717]"
6,1D,0.2333102023332505,1000,0.09059530584753592,"[0.22769504710201394, 0.23892535756448707]"
7,1D,0.21716074717191935,1000,0.08105689307190461,"[0.2121367888895061, 0.2221847054543326]"
8,1D,0.20733385069143673,1000,0.08095082376935445,"[0.2023164666525068, 0.21235123473036666]"
9,1D,0.1919419451798958,1000,0.0708671605901575,"[0.18754955305992893, 0.19633433729986266]"
10,1D,0.18912780325473078,1000,0.06919593116456453,"[0.18483899500772424, 0.1934166115017373]"
11,1D,0.18233849067746016,1000,0.06903900328794162,"[0.1780594089210163, 0.18661757243390403]"
12,1D,0.17259310944007372,1000,0.0673781469256056,"[0.16841696862746858, 0.17676925025267887]"
13,1D,0.1649251215289952,1000,0.06310133194032122,"[0.16101406045548894, 0.16883618260250144]"
14,1D,0.1588191509815561,1000,0.0610986336018184,"[0.15503221843708156, 0.16260608352603065]"
15,1D,0.15458256847375157,1000,0.055261372575516686,"[0.15115743311602192, 0.15800770383148122]"
16,1D,0.14224937536092835,1000,0.05289409658272627,"[0.13897096528935282, 0.1455277854325039]"
17,1D,0.13653631203659106,1000,0.0504427862220253,"[0.13340983575525447, 0.13966278831792764]"
18,1D,0.12918429187230634,1000,0.04788238574654569,"[0.12621651085657376, 0.13215207288803893]"
19,1D,0.12061977986682158,1000,0.04320452897629169,"[0.11794193541754502, 0.12329762431609814]"
20,1D,0.11313603394150792,1000,0.03882126410378332,"[0.11072986706369607, 0.11554220081931978]"
21,1D,0.10511454258038377,1000,0.03740722716256913,"[0.10279601862019706, 0.10743306654057048]"
22,1D,0.09681295487210123,1000,0.033085195677516166,"[0.09476231319870437, 0.09886359654549809]"
23,1D,0.0897284155433065,1000,0.03070890284717444,"[0.08782505802544524, 0.09163177306116776]"
24,1D,0.08579526945337992,1000,0.03007792343788605,"[0.08393102044448304, 0.0876595184622768]"
25,1D,0.08009971032695516,1000,0.026979315541540996,"[0.07842751502521164, 0.08177190562869868]"
26,1D,0.0740522478835058,1000,0.023763360543026166,"[0.07257937953766133, 0.07552511622935026]"
27,1D,0.06891684219679912,1000,0.020821035174234195,"[0.06762634106669513, 0.07020734332690312]"
28,1D,0.0647500719653106,1000,0.019316800540587944,"[0.06355280426372818, 0.06594733966689302]"
29,1D,0.05921913673376951,1000,0.016906163721810964,"[0.05817128185017952, 0.060266991617359496]"
30,1D,0.05507067343514533,1000,0.013987303062587848,"[0.05420373140952914, 0.05593761546076152]"
