extractNo,varType,mean,count,std,ci95
5,0D,1.7185213969141537,1000,1.0646980073846875,"[1.6525307307320174, 1.78451206309629]"
5,1D,0.9698498138419013,1000,0.35805962850145073,"[0.947657048143222, 0.9920425795405805]"
6,0D,1.7359577389628154,1000,1.0338648937268295,"[1.6718781289643472, 1.8000373489612835]"
6,1D,0.9628133586258459,1000,0.3465257021173408,"[0.9413354730908413, 0.9842912441608506]"
7,0D,1.7858307709822094,1000,1.0037073227510125,"[1.7236203465981839, 1.848041195366235]"
7,1D,0.9710092499055608,1000,0.3116955677256388,"[0.951690158465952, 0.9903283413451697]"
8,0D,1.81026449319869,1000,0.9841047763015911,"[1.749269047231165, 1.871259939166215]"
8,1D,0.9615199371718666,1000,0.28872631933993903,"[0.9436244944966605, 0.9794153798470726]"
9,0D,1.8384039978447917,1000,0.9482305894575354,"[1.7796320570140864, 1.897175938675497]"
9,1D,0.9643546283472606,1000,0.2556740986298061,"[0.9485077835357985, 0.9802014731587227]"
10,0D,1.8918089128981506,1000,0.9082675931039706,"[1.8355139042432498, 1.9481039215530513]"
10,1D,0.9651561466061813,1000,0.22561635730264953,"[0.9511722999034333, 0.9791399933089293]"
11,0D,1.8990920524799377,1000,0.892397114973401,"[1.8437807062506275, 1.954403398709248]"
11,1D,0.9562933604452358,1000,0.21563134144312315,"[0.9429283914372324, 0.9696583294532393]"
12,0D,1.8909180986817575,1000,0.8648568957067697,"[1.83731371292725, 1.944522484436265]"
12,1D,0.9537756701975603,1000,0.20613895842104968,"[0.9409990451846971, 0.9665522952104234]"
13,0D,1.967052243236367,1000,0.8643409040684598,"[1.9134798389749406, 2.0206246474977934]"
13,1D,0.9586860700729544,1000,0.21085526593206055,"[0.9456171252920323, 0.9717550148538764]"
14,0D,1.9064682291798551,1000,0.8804512068287689,"[1.8518972980082862, 1.9610391603514241]"
14,1D,0.9421743616509417,1000,0.22058416773671266,"[0.9285024132888572, 0.9558463100130262]"
15,0D,1.9467391018769,1000,0.8174595626545461,"[1.8960724332606598, 1.9974057704931403]"
15,1D,0.9472924193815319,1000,0.2074819749753157,"[0.9344325533402316, 0.9601522854228322]"
