extractNo,varType,mean,count,std,ci95
5,1D,0.47301455739837034,1000,0.17375913794929101,"[0.462244854450702, 0.48378426034603866]"
6,1D,0.4333053179546641,1000,0.16536661245096995,"[0.4230557891265522, 0.443554846782776]"
7,1D,0.3989461466408697,1000,0.14638184792496312,"[0.3898733057089431, 0.4080189875727963]"
8,1D,0.3838650895536142,1000,0.1456248991155654,"[0.37483916479496066, 0.39289101431226775]"
9,1D,0.3741397541646123,1000,0.13696123158705883,"[0.365650809082657, 0.3826286992465676]"
10,1D,0.3583829375739768,1000,0.12786342417391788,"[0.35045788043754766, 0.366307994710406]"
11,1D,0.3497211920971088,1000,0.13112671071163015,"[0.3415938743655877, 0.35784850982862987]"
12,1D,0.3550890195174522,1000,0.13412095182499506,"[0.34677611679900483, 0.36340192223589957]"
13,1D,0.3484286282274628,1000,0.12429609205619492,"[0.34072467662641426, 0.3561325798285113]"
14,1D,0.3348053341528847,1000,0.12831104908092333,"[0.32685253293728184, 0.3427581353684876]"
15,1D,0.34309598063053715,1000,0.12626401748598345,"[0.33527005574766805, 0.35092190551340624]"
