extractNo,varType,mean,count,std,ci95
5,1D,0.39151581613882586,1000,0.11918351569021716,"[0.3841287453039268, 0.3989028869737249]"
6,1D,0.36762780310362053,1000,0.11508410274132748,"[0.3604948165156879, 0.3747607896915532]"
7,1D,0.35134655429423345,1000,0.10929978170672677,"[0.34457208363836517, 0.35812102495010173]"
8,1D,0.3390351121925147,1000,0.10400646811204546,"[0.3325887245122895, 0.3454814998727399]"
9,1D,0.3171298696121561,1000,0.09907831450935758,"[0.31098893205678657, 0.32327080716752565]"
10,1D,0.31066608781924054,1000,0.09460888002177245,"[0.3048021686834111, 0.31653000695507]"
11,1D,0.2994172374261401,1000,0.09738583207954812,"[0.2933812010185797, 0.3054532738337006]"
12,1D,0.2914126265974929,1000,0.09555912305764203,"[0.2854898107881118, 0.297335442406874]"
13,1D,0.2815750685497656,1000,0.08805891096228118,"[0.27611712070223593, 0.2870330163972953]"
14,1D,0.27484552058226697,1000,0.0858000997252247,"[0.26952757530568155, 0.2801634658588524]"
15,1D,0.2712009843833443,1000,0.0847558886932339,"[0.26594775997705056, 0.276454208789638]"
