extractNo,varType,mean,count,std,ci95
5,0D,0.08072804156129741,1000,0.05852206772302283,"[0.07710080622450484, 0.08435527689808998]"
5,1D,0.5585414241161222,1000,0.2969007045222366,"[0.5401393277982233, 0.5769435204340211]"
6,0D,0.07574226609488988,1000,0.05576488795169735,"[0.07228592253081755, 0.07919860965896221]"
6,1D,0.5513934847336801,1000,0.29059252185868883,"[0.5333823736279999, 0.5694045958393603]"
7,0D,0.0742511842518986,1000,0.05367423847320665,"[0.07092442048499131, 0.07757794801880588]"
7,1D,0.5669233027351864,1000,0.2855489302515163,"[0.5492247966760072, 0.5846218087943656]"
8,0D,0.07207178252126319,1000,0.05306028843811263,"[0.06878307177177248, 0.07536049327075389]"
8,1D,0.5746601867645085,1000,0.2774978232503761,"[0.5574606934871921, 0.5918596800418249]"
9,0D,0.06840002090855224,1000,0.04977910530596485,"[0.06531467999656869, 0.07148536182053579]"
9,1D,0.5842768154469231,1000,0.27255276790057725,"[0.5673838198756017, 0.6011698110182445]"
10,0D,0.06700027082777742,1000,0.047552076572139244,"[0.06405296258677905, 0.06994757906877579]"
10,1D,0.5963384214813624,1000,0.25938380060308475,"[0.580261646959451, 0.6124151960032738]"
11,0D,0.0633725687028022,1000,0.0449100549996919,"[0.06058901465541, 0.06615612275019439]"
11,1D,0.6056759119658011,1000,0.2449206256819745,"[0.5904955743128731, 0.620856249618729]"
12,0D,0.05974400189392496,1000,0.04256578805786067,"[0.0571057470169334, 0.06238225677091652]"
12,1D,0.6064553135614886,1000,0.2385262200178844,"[0.5916713052777202, 0.6212393218452571]"
13,0D,0.062201521886484853,1000,0.04365832965443651,"[0.059495550579773626, 0.06490749319319608]"
13,1D,0.6299735165397427,1000,0.2340055298948131,"[0.6154697035327149, 0.6444773295467704]"
14,0D,0.05776232068803858,1000,0.04175945426943831,"[0.05517404289703205, 0.060350598479045114]"
14,1D,0.6115235455208476,1000,0.23294442068728313,"[0.5970855007438826, 0.6259615902978127]"
15,0D,0.0577819757889821,1000,0.0422306964631693,"[0.055164490104204995, 0.06039946147375921]"
15,1D,0.6252432337010573,1000,0.21638307336407875,"[0.6118316718658764, 0.6386547955362382]"
