extractNo,varType,mean,count,std,ci95
5,1D,0.2576118725559061,1000,0.08536339683049893,"[0.25232099440515987, 0.26290275070665237]"
6,1D,0.24098801264213132,1000,0.07406494595097678,"[0.23639741973207723, 0.2455786055521854]"
7,1D,0.22354625661424254,1000,0.07032618540041928,"[0.21918739448391708, 0.227905118744568]"
8,1D,0.21542325770578655,1000,0.06852582118508542,"[0.2111759833056121, 0.219670532105961]"
9,1D,0.20462587236085927,1000,0.06384047727180958,"[0.20066899858507312, 0.20858274613664543]"
10,1D,0.1942276034826627,1000,0.05834018170315568,"[0.19061164155817764, 0.19784356540714773]"
11,1D,0.18877721786926607,1000,0.05621959871002128,"[0.1852926910404052, 0.19226174469812696]"
12,1D,0.17948857717866853,1000,0.055976091454848276,"[0.17601914308584884, 0.18295801127148822]"
13,1D,0.17166495518747615,1000,0.05120040584768273,"[0.168491521155244, 0.17483838921970832]"
14,1D,0.16998891299297242,1000,0.052258180440522065,"[0.16674991741223744, 0.1732279085737074]"
15,1D,0.16348541897310753,1000,0.04993393161648633,"[0.1603904818269778, 0.16658035611923727]"
