extractNo,varType,mean,count,std,ci95
5,0D,0.001695872512653345,1000,0.03998917684245853,"[-0.0007826823466642689, 0.004174427371970959]"
5,1D,0.09158463633392383,1000,0.08781544458155158,"[0.08614177868901113, 0.09702749397883653]"
6,0D,0.00036936921704354273,1000,0.03778339539879222,"[-0.001972469891976681, 0.002711208326063767]"
6,1D,0.08762916237615606,1000,0.08716683469212157,"[0.08222650598868814, 0.09303181876362399]"
7,0D,0.0005836240245427675,1000,0.036853435748953445,"[-0.00170057558821681, 0.0028678236373023453]"
7,1D,0.09003902567168247,1000,0.08920524213230448,"[0.08451002748213048, 0.09556802386123446]"
8,0D,0.0003798036746696761,1000,0.03597458594382823,"[-0.0018499242628242417, 0.002609531612163594]"
8,1D,0.08702254089560828,1000,0.08737501725960142,"[0.08160698121892573, 0.09243810057229082]"
9,0D,0.0014922216212942046,1000,0.03403057123165803,"[-0.0006170150360111574, 0.0036014582785995667]"
9,1D,0.0885742748427217,1000,0.08955890182627649,"[0.08302335659823853, 0.09412519308720488]"
10,0D,0.0017267090669584005,1000,0.0330740433245414,"[-0.0003232413764397116, 0.0037766595103565126]"
10,1D,0.09502920017649646,1000,0.09063275795832769,"[0.08941172363938354, 0.10064667671360938]"
11,0D,0.0012244985532584862,1000,0.03130640213990502,"[-0.0007158923544439901, 0.0031648894609609627]"
11,1D,0.0906739521262774,1000,0.08849824502995363,"[0.08518877407111973, 0.09615913018143506]"
12,0D,0.0028471953550040104,1000,0.02950353637039836,"[0.0010185472253865207, 0.0046758434846215]"
12,1D,0.09202859849154602,1000,0.08664156533518387,"[0.08665849863611719, 0.09739869834697484]"
13,0D,0.005093250208983129,1000,0.03029574857071546,"[0.0032155002584793977, 0.006971000159486861]"
13,1D,0.10139231118092368,1000,0.08972208962223192,"[0.0958312784520579, 0.10695334390978946]"
14,0D,0.005111393346158826,1000,0.028352784979384944,"[0.003354069526699041, 0.006868717165618611]"
14,1D,0.09575863348827676,1000,0.08576544751196323,"[0.09044283597812083, 0.10107443099843269]"
15,0D,0.004784419439354192,1000,0.028562243912701662,"[0.0030141132207056236, 0.00655472565800276]"
15,1D,0.09742217312571384,1000,0.0855052654127294,"[0.09212250186914157, 0.10272184438228611]"
