extractNo,varType,mean,count,std,ci95
5,0D,0.0006205806061275549,1000,0.04146019612054586,"[-0.0019491489726452022, 0.0031903101849003117]"
5,1D,0.046785391907558295,1000,0.027023870259753422,"[0.04511043507576964, 0.04846034873934695]"
6,0D,-0.0008384076010009892,1000,0.038128124894530505,"[-0.0032016132655314287, 0.0015247980635294503]"
6,1D,0.04415824049177508,1000,0.0253702783611817,"[0.04258577434769625, 0.045730706635853914]"
7,0D,-0.0013409779557956405,1000,0.035627260558728294,"[-0.003549178442889785, 0.0008672225312985036]"
7,1D,0.04158620906834149,1000,0.023916456504224515,"[0.04010385173651301, 0.04306856640016997]"
8,0D,1.57676744574822e-05,1000,0.03341199452425547,"[-0.002055129201310655, 0.0020866645502256196]"
8,1D,0.04026205257857225,1000,0.02337562415766484,"[0.038813216382873245, 0.04171088877427126]"
9,0D,-0.0015159688584021256,1000,0.03209880077597691,"[-0.0035054731423986435, 0.00047353542559439217]"
9,1D,0.03960601548121819,1000,0.023686782496337412,"[0.038137893491881264, 0.04107413747055512]"
10,0D,-0.0023867404217473606,1000,0.03220370475187313,"[-0.0043827467215328915, -0.00039073412196182974]"
10,1D,0.03887399102123348,1000,0.022342878761377825,"[0.03748916504836275, 0.040258816994104205]"
11,0D,-0.0030975361644577796,1000,0.030030018449063653,"[-0.004958815991385777, -0.0012362563375297813]"
11,1D,0.03593313220635225,1000,0.021285677403126983,"[0.03461383225253645, 0.03725243216016805]"
12,0D,-0.001270022037269274,1000,0.029001973654449557,"[-0.0030675829876791252, 0.0005275389131405774]"
12,1D,0.03676465487335606,1000,0.020905071294821297,"[0.03546894513053519, 0.038060364616176935]"
13,0D,-0.0017441530524855775,1000,0.0286863331171705,"[-0.0035221503997096794, 3.3844294738524273e-05]"
13,1D,0.03557799146106696,1000,0.020699368787380396,"[0.034295031291746936, 0.03686095163038698]"
14,0D,-0.0004964900283538212,1000,0.026990478979799667,"[-0.0021693772471690896, 0.001176397190461447]"
14,1D,0.03510451421501405,1000,0.02079230398221862,"[0.03381579386264061, 0.036393234567387495]"
15,0D,6.0319449821030945e-05,1000,0.027675085440027544,"[-0.0016550001170118746, 0.0017756390166539366]"
15,1D,0.03546893081085478,1000,0.02016048418713612,"[0.03421937105509688, 0.03671849056661269]"
