extractNo,varType,mean,count,std,ci95
5,0D,0.00133980876238903,1000,0.04873977180284027,"[-0.0016811135916739686, 0.004360731116452028]"
5,1D,0.06547120972114125,1000,0.03474830392051206,"[0.06331748753089635, 0.06762493191138615]"
6,0D,0.0009693790753080219,1000,0.04676508209626482,"[-0.0019291507427155645, 0.003867908893331608]"
6,1D,0.0617112256033241,1000,0.03304789279932974,"[0.059662895986270885, 0.06375955522037731]"
7,0D,-0.0016141572385381094,1000,0.045721634256334,"[-0.004448013489403918, 0.0012196990123276993]"
7,1D,0.057860774197666526,1000,0.03177648947902191,"[0.05589124697482403, 0.05983030142050902]"
8,0D,-0.0017943477916672248,1000,0.04522728726310863,"[-0.0045975640984532926, 0.001008868515118843]"
8,1D,0.05685435926338519,1000,0.03105806099379549,"[0.05492936069938819, 0.05877935782738219]"
9,0D,-0.0013668998779747604,1000,0.046401624842699336,"[-0.004242902382032171, 0.0015091026260826504]"
9,1D,0.056114201207560915,1000,0.030866026839233368,"[0.05420110504377636, 0.058027297371345474]"
10,0D,-0.002373001290257315,1000,0.04475778881630464,"[-0.005147117781827067, 0.00040111520131243684]"
10,1D,0.055784997333907196,1000,0.0277496288244746,"[0.054065057520239025, 0.05750493714757537]"
11,0D,-0.00556454072138268,1000,0.04252379470430311,"[-0.008200192823355162, -0.002928888619410198]"
11,1D,0.051379180866825705,1000,0.025908378587615598,"[0.04977336292517719, 0.05298499880847422]"
12,0D,-0.003997011877720057,1000,0.04213228118378611,"[-0.006608397720284677, -0.0013856260351554376]"
12,1D,0.04985374626100525,1000,0.025905485647792898,"[0.04824810762562462, 0.05145938489638588]"
13,0D,-0.00394903266291336,1000,0.042297769673553205,"[-0.006570675588340407, -0.001327389737486313]"
13,1D,0.04820549141498677,1000,0.025163893208503173,"[0.04664581715519897, 0.04976516567477457]"
14,0D,-0.002215315950933516,1000,0.04371021550376353,"[-0.004924503175903976, 0.0004938712740369436]"
14,1D,0.048244551001936246,1000,0.02471152834883751,"[0.046712914606631774, 0.04977618739724072]"
15,0D,0.0002346154770538592,1000,0.04464999951088915,"[-0.002532820164150492, 0.0030020511182582105]"
15,1D,0.049033443087538764,1000,0.02405275365673354,"[0.04754263797067602, 0.05052424820440151]"
