extractNo,varType,mean,count,std,ci95
5,0D,-0.001184131107036947,1000,0.0648174617606304,"[-0.005201559008800357, 0.0028332967947264634]"
5,1D,0.05272562742554198,1000,0.03134628691494675,"[0.050782764433870836, 0.054668490417213125]"
6,0D,0.001455177062116287,1000,0.05846469940375823,"[-0.002168502549409812, 0.0050788566736423854]"
6,1D,0.050043636671954245,1000,0.030600053472951753,"[0.04814702570820377, 0.05194024763570472]"
7,0D,0.000496274270875084,1000,0.05907586612551664,"[-0.003165285846519772, 0.0041578343882699405]"
7,1D,0.04857659541801613,1000,0.029480032421708033,"[0.04674940407823128, 0.05040378675780098]"
8,0D,0.001864043366922857,1000,0.057250442769836464,"[-0.0016843758387108654, 0.005412462572556579]"
8,1D,0.046540676459558464,1000,0.028832291834702154,"[0.04475363249729592, 0.048327720421821006]"
9,0D,0.003704967467780185,1000,0.053412764124886394,"[0.00039441004888474736, 0.007015524886675622]"
9,1D,0.04488804387535261,1000,0.026967150766941974,"[0.043216602554150226, 0.046559485196555]"
10,0D,0.005409000944858068,1000,0.052018441531350455,"[0.002184864535659323, 0.008633137354056814]"
10,1D,0.04497457771976019,1000,0.0261855784500472,"[0.043351578752637246, 0.046597576686883135]"
11,0D,0.0039580733247830124,1000,0.05332890345754539,"[0.0006527136438996004, 0.0072634330056664245]"
11,1D,0.04196194378579647,1000,0.025992132360955895,"[0.04035093473149474, 0.043572952840098204]"
12,0D,0.005800905875010816,1000,0.049004237722584186,"[0.0027635917534181284, 0.008838219996603502]"
12,1D,0.042100942150879755,1000,0.026036129117307138,"[0.04048720614936733, 0.04371467815239218]"
13,0D,0.004099951337363814,1000,0.046029387119498846,"[0.0012470203664188403, 0.006952882308308788]"
13,1D,0.039012865148845575,1000,0.024574845251999034,"[0.03748970045965274, 0.04053602983803841]"
14,0D,0.0050728509277491165,1000,0.04391905123229027,"[0.00235071993022294, 0.007794981925275293]"
14,1D,0.03932415828791855,1000,0.023271696856014823,"[0.03788176357311161, 0.040766553002725484]"
15,0D,0.003294734270785614,1000,0.045084510262862816,"[0.0005003673741575052, 0.006089101167413723]"
15,1D,0.038812241812877644,1000,0.02408900185988593,"[0.03731919000910712, 0.04030529361664817]"
