extractNo,varType,mean,count,std,ci95
5,1D,2.182604927426537,1000,0.9693141216931727,"[2.122526215729302, 2.2426836391237717]"
6,1D,2.1851539576597325,1000,0.9599894183333213,"[2.1256531970645, 2.244654718254965]"
7,1D,2.2149964865993454,1000,0.9188593526929439,"[2.158044993883735, 2.2719479793149557]"
8,1D,2.2157446035566615,1000,0.89698494808469,"[2.1601489004850856, 2.2713403066282374]"
9,1D,2.255554612150463,1000,0.8530755011643587,"[2.2026804447949906, 2.308428779505935]"
10,1D,2.2762356206376544,1000,0.8049730805643759,"[2.2263428721994236, 2.326128369075885]"
11,1D,2.2808490083768698,1000,0.7965315766265467,"[2.231479469773327, 2.3302185469804124]"
12,1D,2.2670487318037016,1000,0.7724355552799451,"[2.2191726800762237, 2.3149247835311795]"
13,1D,2.3341321965624995,1000,0.7902913316030089,"[2.2851494323526222, 2.3831149607723767]"
14,1D,2.275468597231569,1000,0.8128158350903263,"[2.225089749831679, 2.325847444631459]"
15,1D,2.2871838275006056,1000,0.7770987784696012,"[2.2390187462053937, 2.3353489087958175]"
