extractNo,varType,mean,count,std,ci95
5,0D,0.0007005728379802748,1000,0.04345117780663292,"[-0.0019925590641837448, 0.003393704740144295]"
5,1D,0.06362847008818162,1000,0.03476168232179574,"[0.06147391869603436, 0.06578302148032888]"
6,0D,0.001311773520230062,1000,0.038622788045567305,"[-0.0010820916840442883, 0.003705638724504412]"
6,1D,0.05978919902020861,1000,0.032765077305152816,"[0.05775839848909142, 0.06181999955132579]"
7,0D,0.0011317832913744455,1000,0.036287832293770764,"[-0.0011173598560367023, 0.003380926438785593]"
7,1D,0.05717739728828011,1000,0.031047377055537038,"[0.055253060921636954, 0.05910173365492327]"
8,0D,0.0005042681084779543,1000,0.03391670207706875,"[-0.0015979108655061046, 0.0026064470824620134]"
8,1D,0.053322976862545154,1000,0.02897960917507988,"[0.051526802076927745, 0.05511915164816256]"
9,0D,0.0004414011658730158,1000,0.03147887593533172,"[-0.0015096797784222094, 0.002392482110168241]"
9,1D,0.052399849410938545,1000,0.02767970172342605,"[0.0506842437238963, 0.05411545509798079]"
10,0D,0.0006776366221078314,1000,0.029632777569676465,"[-0.0011590219600317686, 0.002514295204247431]"
10,1D,0.049520440967625846,1000,0.025961817925183536,"[0.04791131082151938, 0.051129571113732314]"
11,0D,0.0014284475066316815,1000,0.026834972818621024,"[-0.00023480134045711712, 0.00309169635372048]"
11,1D,0.04732385232424207,1000,0.024883354601026954,"[0.045781566027490506, 0.048866138620993635]"
12,0D,0.0008429696128049594,1000,0.02531594131964481,"[-0.0007261286865474696, 0.002412067912157388]"
12,1D,0.04617263770224951,1000,0.023588884467421484,"[0.04471058349560896, 0.04763469190889006]"
13,0D,0.001979280802413905,1000,0.024217163787967306,"[0.0004782854400430831, 0.0034802761647847276]"
13,1D,0.04571337447978129,1000,0.021977785322267965,"[0.044351177232707435, 0.04707557172685515]"
14,0D,0.000478136901570827,1000,0.02212926101440915,"[-0.0008934489061704347, 0.0018497227093120887]"
14,1D,0.04434059803251263,1000,0.02181438202651722,"[0.04298852862663709, 0.04569266743838818]"
15,0D,0.002096485717158588,1000,0.02121209224425943,"[0.0007817466187413182, 0.0034112248155758577]"
15,1D,0.04550427881478924,1000,0.020602335300708964,"[0.044227332843282126, 0.04678122478629635]"
