extractNo,varType,mean,count,std,ci95
5,0D,0.004308022911447986,1000,0.17683637043024453,"[-0.006652408881401733, 0.015268454704297706]"
5,1D,0.061979319852453835,1000,0.16919262943324728,"[0.0514926520349445, 0.07246598766996318]"
6,0D,0.0011735303710687455,1000,0.1711846603212318,"[-0.009436604800039192, 0.011783665542176684]"
6,1D,0.059474483155069174,1000,0.1642014569944281,"[0.04929717141034583, 0.06965179489979252]"
7,0D,-0.003297883402051994,1000,0.17213594132395701,"[-0.013966979580563756, 0.007371212776459768]"
7,1D,0.05112322666483573,1000,0.16294583848071173,"[0.041023738961874515, 0.06122271436779694]"
8,0D,-0.004286128464164937,1000,0.16975611561832463,"[-0.01480772151726199, 0.006235464588932117]"
8,1D,0.0483075350707112,1000,0.1604038575204923,"[0.038365600979970264, 0.058249469161452135]"
9,0D,-0.006937981124644253,1000,0.16705403621853096,"[-0.01729209756143072, 0.0034161353121422156]"
9,1D,0.046435256014069844,1000,0.15604901649080197,"[0.036763237766763684, 0.056107274261376]"
10,0D,-0.02157032942343368,1000,0.16382284421534501,"[-0.03172417450498731, -0.01141648434188005]"
10,1D,0.03174000455941639,1000,0.15065973520876091,"[0.02240201742664045, 0.04107799169219233]"
11,0D,-0.013195234836092636,1000,0.16370575829024772,"[-0.023341822856823263, -0.003048646815362009]"
11,1D,0.03820608561083487,1000,0.14828137079932718,"[0.029015511031396886, 0.04739666019027285]"
12,0D,-0.017293670629628312,1000,0.1607490170930087,"[-0.027256997932314342, -0.007330343326942284]"
12,1D,0.032698505262676376,1000,0.14440504376903182,"[0.023748187921718025, 0.04164882260363473]"
13,0D,-0.034460407290357924,1000,0.16307217167858062,"[-0.04456772520604656, -0.02435308937466929]"
13,1D,0.01697123481104034,1000,0.14505658954490652,"[0.007980534244510128, 0.025961935377570553]"
14,0D,-0.027032953622683084,1000,0.16231398850166426,"[-0.03709327885820723, -0.01697262838715894]"
14,1D,0.022459959474209104,1000,0.14266426306780874,"[0.013617536838936262, 0.03130238210948195]"
15,0D,-0.027614380578979757,1000,0.16230030442301582,"[-0.03767385766652219, -0.017554903491437325]"
15,1D,0.0222202354436711,1000,0.14147282275292605,"[0.01345165904418534, 0.030988811843156862]"
